Day of Production,Oil Rate (mbd),Water Cut (%),GOR (scf/stb),Water Rate (mbd),Liquid Rate (mbd),Gas Rate (mscf)
1118,Pu-01,3.181489702,73.02300197,3419,8.61185253,11.79334223,10877.51329
1118,Pu-02,14.76462534,49.94600197,1929.000047,14.73276932,29.49739466,28480.96298
1118,Pu-03,6.896144456,0,4095,0,6.896144456,28239.71155
1118,Pu-04,7.100066661,5.683999726,5975,0.427888978,7.527955638,42422.8983
1118,Pu-05,12.03691317,0,5034,0,12.03691317,60593.82092
1118,Co-01,24.13735265,23.65000034,876,7.476730858,31.61408351,21144.32092
1118,Co-02,5.376456752,1.15,664,0.062548561,5.439005313,3569.967283
1118,Ga-01,5.83562884,39.75999757,1250,3.85166964,9.68729848,7294.53605
1118,Ga-02,9.873777339,32.43000028,1250,4.738887127,14.61266447,12342.22167
1118,Ga-03,7.675021128,41.5150025,1250,5.448038557,13.12305969,9593.77641
1118,Ga-04,3.838074575,9.914997171,1250,0.422428788,4.260503363,4797.593219
1118,Cr-01,3.801587885,43.32678761,1476,2.906321768,6.707909653,5611.143718
1118,Cr-02,4.217773153,50.22300253,1250,4.25556467,8.473337823,5272.216442
1118,Pd-01,1.73277193,0,3765,0,1.73277193,6523.886315
1118,Pd-02,6.606286084,45.62299969,3765,5.542758634,12.14904472,24872.66711
1119,Pu-01,3.180425261,73.02400197,3419,8.609408267,11.78983353,10873.87397
1119,Pu-02,14.75968549,49.94800197,1929.000047,14.7290184,29.48870389,28471.43401
1119,Pu-03,6.89383719,0,4095,0,6.89383719,28230.26329
1119,Pu-04,7.097691168,5.691999726,5975,0.428384189,7.526075357,42408.70473
1119,Pu-05,12.03288594,0,5034,0,12.03288594,60573.54784
1119,Co-01,24.13249951,23.70000034,876,7.495940356,31.62843986,21140.06957
1119,Co-02,5.375375743,1.2,664,0.065287964,5.440663707,3569.249493
1119,Ga-01,5.832492736,39.77999757,1250,3.852815302,9.685308038,7290.61592
1119,Ga-02,9.869074145,32.44000028,1250,4.738791731,14.60786588,12336.34268
1119,Ga-03,7.672017028,41.5200025,1250,5.447027699,13.11904473,9590.021285
1119,Ga-04,3.836011969,9.919997171,1250,0.422438129,4.258450099,4795.014962
1119,Cr-01,3.796576849,43.32778761,1476,2.902609028,6.699185877,5603.747429
1119,Cr-02,4.212213526,50.22400253,1250,4.250125232,8.462338758,5265.266907
1119,Pd-01,1.732423532,0,3765,0,1.732423532,6522.574599
1119,Pd-02,6.604957801,45.62399969,3765,5.541867569,12.14682537,24867.66612
1120,Pu-01,3.179361175,73.02500197,3419,8.606964708,11.78632588,10870.23586
1120,Pu-02,14.75474729,49.95000197,1929.000047,14.72526844,29.48001574,28461.90823
1120,Pu-03,6.891530696,0,4095,0,6.891530696,28220.8182
1120,Pu-04,7.09531647,5.699999726,5975,0.428879129,7.524195599,42394.51591
1120,Pu-05,12.02886006,0,5034,0,12.02886006,60553.28155
1120,Co-01,24.12764734,23.75000034,876,7.515168986,31.64281633,21135.81907
1120,Co-02,5.37429495,1.25,664,0.06802905,5.442324,3568.531847
1120,Ga-01,5.829358317,39.79999757,1250,3.853960755,9.683319072,7286.697896
1120,Ga-02,9.86437319,32.45000028,1250,4.738695989,14.60306918,12330.46649
1120,Ga-03,7.669014103,41.5250025,1250,5.44601699,13.11503109,9586.267629
1120,Ga-04,3.833950472,9.924997171,1250,0.422447365,4.256397837,4792.43809
1120,Cr-01,3.791572418,43.32878761,1476,2.89890103,6.690473449,5596.360889
1120,Cr-02,4.206661227,50.22500253,1250,4.244692748,8.451353975,5258.326534
1120,Pd-01,1.732075205,0,3765,0,1.732075205,6521.263147
1120,Pd-02,6.603629785,45.62499969,3765,5.540976646,12.14460643,24862.66614
1121,Pu-01,3.178297446,73.02600197,3419,8.604521853,11.7828193,10866.59897
1121,Pu-02,14.74981075,49.95200197,1929.000047,14.72151944,29.47133018,28452.38563
1121,Pu-03,6.889224974,0,4095,0,6.889224974,28211.37627
1121,Pu-04,7.092942567,5.707999726,5975,0.429373797,7.522316364,42380.33184
1121,Pu-05,12.02483553,0,5034,0,12.02483553,60533.02204
1121,Co-01,24.12279615,23.80000034,876,7.534416787,31.65721294,21131.56943
1121,Co-02,5.373214375,1.3,664,0.070771821,5.443986196,3567.814345
1121,Ga-01,5.826225582,39.81999757,1250,3.855106001,9.681331583,7282.781978
1121,Ga-02,9.859674475,32.46000028,1250,4.738599904,14.59827438,12324.59309
1121,Ga-03,7.666012354,41.5300025,1250,5.445006429,13.11101878,9582.515443
1121,Ga-04,3.831890082,9.929997171,1250,0.422456495,4.254346577,4789.862603
1121,Cr-01,3.786574584,43.32978761,1476,2.895197769,6.681772353,5588.984086
1121,Cr-02,4.201116246,50.22600253,1250,4.239267207,8.440383454,5251.395308
1121,Pd-01,1.731726948,0,3765,0,1.731726948,6519.951958
1121,Pd-02,6.602302035,45.62599969,3765,5.540085866,12.1423879,24857.66716
1122,Pu-01,3.177234072,73.02700197,3419,8.602079701,11.77931377,10862.96329
1122,Pu-02,14.74487586,49.95400197,1929.000047,14.71777138,29.46264724,28442.86623
1122,Pu-03,6.886920024,0,4095,0,6.886920024,28201.9375
1122,Pu-04,7.090569458,5.715999726,5975,0.429868196,7.520437653,42366.15251
1122,Pu-05,12.02081234,0,5034,0,12.02081234,60512.76931
1122,Co-01,24.11794593,23.85000034,876,7.5536838,31.67162973,21127.32064
1122,Co-02,5.372134018,1.35,664,0.073516279,5.445650297,3567.096988
1122,Ga-01,5.823094531,39.83999757,1250,3.85625104,9.679345572,7278.868164
1122,Ga-02,9.854977997,32.47000028,1250,4.738503475,14.59348147,12318.7225
1122,Ga-03,7.66301178,41.5350025,1250,5.443996016,13.1070078,9578.764725
1122,Ga-04,3.8298308,9.934997171,1250,0.422465519,4.252296319,4787.2885
1122,Cr-01,3.781583338,43.33078761,1476,2.891499238,6.673082576,5581.617007
1122,Cr-02,4.195578575,50.22700253,1250,4.233848602,8.429427177,5244.473219
1122,Pd-01,1.731378761,0,3765,0,1.731378761,6518.641034
1122,Pd-02,6.600974553,45.62699969,3765,5.539195228,12.14016978,24852.66919
1123,Pu-01,3.176171055,73.02800197,3419,8.599638253,11.77580931,10859.32884
1123,Pu-02,14.73994262,49.95600197,1929.000047,14.71402429,29.4539669,28433.35
1123,Pu-03,6.884615844,0,4095,0,6.884615844,28192.50188
1123,Pu-04,7.088197143,5.723999726,5975,0.430362323,7.518559466,42351.97793
1123,Pu-05,12.0167905,0,5034,0,12.0167905,60492.52335
1123,Co-01,24.11309669,23.90000034,876,7.572970064,31.68606676,21123.0727
1123,Co-02,5.371053877,1.4,664,0.076262428,5.447316306,3566.379775
1123,Ga-01,5.819965163,39.85999757,1250,3.857395874,9.677361037,7274.956454
1123,Ga-02,9.850283757,32.48000028,1250,4.738406702,14.58869046,12312.8547
1123,Ga-03,7.66001238,41.5400025,1250,5.442985752,13.10299813,9575.015475
1123,Ga-04,3.827772625,9.939997171,1250,0.422474438,4.250247062,4784.715781
1123,Cr-01,3.776598671,43.33178761,1476,2.887805431,6.664404102,5574.259638
1123,Cr-02,4.190048203,50.22800253,1250,4.228436922,8.418485125,5237.560254
1123,Pd-01,1.731030643,0,3765,0,1.731030643,6517.330372
1123,Pd-02,6.599647337,45.62799969,3765,5.538304732,12.13795207,24847.67223
1124,Pu-01,3.175108393,73.02900197,3419,8.597197508,11.7723059,10855.6956
1124,Pu-02,14.73501102,49.95800197,1929.000047,14.71027814,29.44528917,28423.83696
1124,Pu-03,6.882312436,0,4095,0,6.882312436,28183.06942
1124,Pu-04,7.085825621,5.731999726,5975,0.43085618,7.516681801,42337.80809
1124,Pu-05,12.01277,0,5034,0,12.01277,60472.28417
1124,Co-01,24.10824843,23.95000034,876,7.592275618,31.70052405,21118.82562
1124,Co-02,5.369973954,1.45,664,0.079010271,5.448984225,3565.662706
1124,Ga-01,5.816837477,39.87999757,1250,3.858540503,9.675377979,7271.046846
1124,Ga-02,9.845591753,32.49000028,1250,4.738309585,14.58390134,12306.98969
1124,Ga-03,7.657014154,41.5450025,1250,5.441975637,13.09898979,9571.267693
1124,Ga-04,3.825715555,9.944997171,1250,0.422483251,4.248198806,4782.144444
1124,Cr-01,3.771620575,43.33278761,1476,2.884116341,6.655736916,5566.911968
1124,Cr-02,4.184525121,50.22900253,1250,4.22303216,8.407557281,5230.656402
1124,Pd-01,1.730682596,0,3765,0,1.730682596,6516.019975
1124,Pd-02,6.598320389,45.62899969,3765,5.537414379,12.13573477,24842.67626
1125,Pu-01,3.174046086,73.03000197,3419,8.594757466,11.76880355,10852.06357
1125,Pu-02,14.73008108,49.96000197,1929.000047,14.70653295,29.43661404,28414.32711
1125,Pu-03,6.880009798,0,4095,0,6.880009798,28173.64012
1125,Pu-04,7.083454893,5.739999726,5975,0.431349767,7.51480466,42323.64299
1125,Pu-05,12.00875085,0,5034,0,12.00875085,60452.05176
1125,Co-01,24.10340114,24.00000034,876,7.611600502,31.71500164,21114.5794
1125,Co-02,5.368894248,1.5,664,0.081759811,5.450654059,3564.945781
1125,Ga-01,5.813711471,39.89999757,1250,3.859684928,9.673396399,7267.139339
1125,Ga-02,9.840901984,32.50000028,1250,4.738212126,14.57911411,12301.12748
1125,Ga-03,7.654017102,41.5500025,1250,5.440965669,13.09498277,9567.521377
1125,Ga-04,3.823659591,9.949997171,1250,0.422491959,4.24615155,4779.574489
1125,Cr-01,3.76664904,43.33378761,1476,2.880431964,6.647081004,5559.573983
1125,Cr-02,4.179009319,50.23000253,1250,4.217634306,8.396643625,5223.761649
1125,Pd-01,1.730334619,0,3765,0,1.730334619,6514.70984
1125,Pd-02,6.596993707,45.62999969,3765,5.536524169,12.13351788,24837.68131
1126,Pu-01,3.172984135,73.03100197,3419,8.592318126,11.76530226,10848.43276
1126,Pu-02,14.72515279,49.96200197,1929.000047,14.70278872,29.42794151,28404.82043
1126,Pu-03,6.87770793,0,4095,0,6.87770793,28164.21398
1126,Pu-04,7.081084958,5.747999726,5975,0.431843083,7.512928042,42309.48263
1126,Pu-05,12.00473304,0,5034,0,12.00473304,60431.82612
1126,Co-01,24.09855482,24.05000034,876,7.630944758,31.72949958,21110.33402
1126,Co-02,5.367814759,1.55,664,0.08451105,5.452325809,3564.229
1126,Ga-01,5.810587145,39.91999757,1250,3.86082915,9.671416295,7263.233931
1126,Ga-02,9.836214448,32.51000028,1250,4.738114325,14.57432877,12295.26806
1126,Ga-03,7.651021223,41.5550025,1250,5.439955851,13.09097707,9563.776528
1126,Ga-04,3.821604732,9.954997171,1250,0.422500562,4.244105294,4777.005915
1126,Cr-01,3.761684058,43.33478761,1476,2.876752293,6.638436352,5552.24567
1126,Cr-02,4.173500788,50.23100253,1250,4.212243351,8.385744139,5216.875985
1126,Pd-01,1.729986712,0,3765,0,1.729986712,6513.39997
1126,Pd-02,6.595667292,45.63099969,3765,5.5356341,12.13130139,24832.68735
1127,Pu-01,3.17192254,73.03200197,3419,8.589879489,11.76180203,10844.80316
1127,Pu-02,14.72022615,49.96400197,1929.000047,14.69904543,29.41927158,28395.31694
1127,Pu-03,6.875406833,0,4095,0,6.875406833,28154.79098
1127,Pu-04,7.078715817,5.755999726,5975,0.432336129,7.511051946,42295.327
1127,Pu-05,12.00071658,0,5034,0,12.00071658,60411.60724
1127,Co-01,24.09370948,24.10000034,876,7.650308424,31.7440179,21106.08951
1127,Co-02,5.366735487,1.6,664,0.087263992,5.453999479,3563.512363
1127,Ga-01,5.807464498,39.93999757,1250,3.861973169,9.669437667,7259.330623
1127,Ga-02,9.831529146,32.52000028,1250,4.738016181,14.56954533,12289.41143
1127,Ga-03,7.648026516,41.5600025,1250,5.43894618,13.0869727,9560.033145
1127,Ga-04,3.819550977,9.959997171,1250,0.42250906,4.242060037,4774.438721
1127,Cr-01,3.756725622,43.33578761,1476,2.873077323,6.629802944,5544.927017
1127,Cr-02,4.167999518,50.23200253,1250,4.206859287,8.374858805,5209.999398
1127,Pd-01,1.729638874,0,3765,0,1.729638874,6512.090362
1127,Pd-02,6.594341143,45.63199969,3765,5.534744174,12.12908532,24827.6944
1128,Pu-01,3.170861299,73.03300197,3419,8.587441554,11.75830285,10841.17478
1128,Pu-02,14.71530115,49.96600197,1929.000047,14.6953031,29.41060426,28385.81662
1128,Pu-03,6.873106506,0,4095,0,6.873106506,28145.37114
1128,Pu-04,7.076347467,5.763999726,5975,0.432828906,7.509176373,42281.17612
1128,Pu-05,11.99670146,0,5034,0,11.99670146,60391.39513
1128,Co-01,24.08886511,24.15000034,876,7.669691541,31.75855665,21101.84584
1128,Co-02,5.365656432,1.65,664,0.090018639,5.455675071,3562.795871
1128,Ga-01,5.80434353,39.95999757,1250,3.863116988,9.667460517,7255.429412
1128,Ga-02,9.826846075,32.53000028,1250,4.737917695,14.56476377,12283.55759
1128,Ga-03,7.645032982,41.5650025,1250,5.437936659,13.08296964,9556.291227
1128,Ga-04,3.817498326,9.964997171,1250,0.422517452,4.240015778,4771.872907
1128,Cr-01,3.751773721,43.33678761,1476,2.869407046,6.621180766,5537.618012
1128,Cr-02,4.162505499,50.23300253,1250,4.201482105,8.363987605,5203.131874
1128,Pd-01,1.729291107,0,3765,0,1.729291107,6510.781018
1128,Pd-02,6.593015262,45.63299969,3765,5.53385439,12.12686965,24822.70246
1129,Pu-01,3.169800414,73.03400197,3419,8.585004322,11.75480474,10837.54761
1129,Pu-02,14.71037781,49.96800197,1929.000047,14.69156173,29.40193953,28376.31949
1129,Pu-03,6.870806948,0,4095,0,6.870806948,28135.95445
1129,Pu-04,7.073979911,5.771999726,5975,0.433321412,7.507301322,42267.02997
1129,Pu-05,11.99268768,0,5034,0,11.99268768,60371.18979
1129,Co-01,24.08402172,24.20000034,876,7.689094149,31.77311587,21097.60303
1129,Co-02,5.364577594,1.7,664,0.092774994,5.457352588,3562.079522
1129,Ga-01,5.801224238,39.97999757,1250,3.864260605,9.665484844,7251.530298
1129,Ga-02,9.822165235,32.54000028,1250,4.737818868,14.5599841,12277.70654
1129,Ga-03,7.642040619,41.5700025,1250,5.436927285,13.0789679,9552.550774
1129,Ga-04,3.815446778,9.969997171,1250,0.42252574,4.237972518,4769.308472
1129,Cr-01,3.746828347,43.33778761,1476,2.865741457,6.612569804,5530.31864
1129,Cr-02,4.157018722,50.23400253,1250,4.196111797,8.353130519,5196.273403
1129,Pd-01,1.72894341,0,3765,0,1.72894341,6509.471937
1129,Pd-02,6.591689646,45.63399969,3765,5.532964749,12.1246544,24817.71152
1130,Pu-01,3.168739883,73.03500197,3419,8.582567791,11.75130767,10833.92166
1130,Pu-02,14.70545611,49.97000197,1929.000047,14.6878213,29.39327741,28366.82553
1130,Pu-03,6.868508159,0,4095,0,6.868508159,28126.54091
1130,Pu-04,7.071613146,5.779999726,5975,0.433813648,7.505426794,42252.88855
1130,Pu-05,11.98867525,0.003,5034,0.000359671,11.98903492,60350.9912
1130,Co-01,24.0791793,24.25000034,876,7.70851629,31.78769559,21093.36107
1130,Co-02,5.363498973,1.75,664,0.095533061,5.459032033,3561.363318
1130,Ga-01,5.798106623,39.99999757,1250,3.865404024,9.663510647,7247.633279
1130,Ga-02,9.817486625,32.55000028,1250,4.737719699,14.55520632,12271.85828
1130,Ga-03,7.639049428,41.5750025,1250,5.435918061,13.07496749,9548.811784
1130,Ga-04,3.813396332,9.974997171,1250,0.422533923,4.235930255,4766.745415
1130,Cr-01,3.741889492,43.33878761,1476,2.86208055,6.603970042,5523.02889
1130,Cr-02,4.151539178,50.23500253,1250,4.190748352,8.34228753,5189.423973
1130,Pd-01,1.728595782,0,3765,0,1.728595782,6508.16312
1130,Pd-02,6.590364298,45.63499969,3765,5.53207525,12.12243955,24812.72158
1131,Pu-01,3.167679707,73.03600197,3419,8.580131962,11.74781167,10830.29692
1131,Pu-02,14.70053606,49.97200197,1929.000047,14.68408183,29.38461788,28357.33475
1131,Pu-03,6.86621014,0,4095,0,6.86621014,28117.13052
1131,Pu-04,7.069247173,5.787999726,5975,0.434305615,7.503552788,42238.75186
1131,Pu-05,11.98466416,0.006,5034,0.000719123,11.98538328,60330.79937
1131,Co-01,24.07433786,24.30000034,876,7.727958002,31.80229586,21089.11996
1131,Co-02,5.362420569,1.8,664,0.098292841,5.46071341,3560.647258
1131,Ga-01,5.794990684,40.01999757,1250,3.866547243,9.661537927,7243.738354
1131,Ga-02,9.812810243,32.56000028,1250,4.737620189,14.55043043,12266.0128
1131,Ga-03,7.636059407,41.5800025,1250,5.434908984,13.07096839,9545.074259
1131,Ga-04,3.811346989,9.979997171,1250,0.422542001,4.23388899,4764.183736
1131,Cr-01,3.736957147,43.33978761,1476,2.858424319,6.595381466,5515.748749
1131,Cr-02,4.146066856,50.23600253,1250,4.185391763,8.33145862,5182.58357
1131,Pd-01,1.728248224,0,3765,0,1.728248224,6506.854565
1131,Pd-02,6.589039216,45.63599969,3765,5.531185892,12.12022511,24807.73265
1132,Pu-01,3.166619886,73.03700197,3419,8.577696835,11.74431672,10826.67339
1132,Pu-02,14.69561765,49.97400197,1929.000047,14.68034331,29.37596096,28347.84714
1132,Pu-03,6.86391289,0,4095,0,6.86391289,28107.72328
1132,Pu-04,7.066881992,5.795999726,5975,0.434797312,7.501679304,42224.6199
1132,Pu-05,11.98065441,0.009,5034,0.001078356,11.98173277,60310.6143
1132,Co-01,24.06949738,24.35000034,876,7.747419328,31.81691671,21084.87971
1132,Co-02,5.361342381,1.85,664,0.101054339,5.462396721,3559.931341
1132,Ga-01,5.791876418,40.03999757,1250,3.867690265,9.659566684,7239.845523
1132,Ga-02,9.808136089,32.57000028,1250,4.737520339,14.54565643,12260.17011
1132,Ga-03,7.633070557,41.5850025,1250,5.433900057,13.06697061,9541.338196
1132,Ga-04,3.809298746,9.984997171,1250,0.422549975,4.231848721,4761.623433
1132,Cr-01,3.732031304,43.34078761,1476,2.854772759,6.586804063,5508.478204
1132,Cr-02,4.140601748,50.23700253,1250,4.180042021,8.320643769,5175.752185
1132,Pd-01,1.727900737,0,3765,0,1.727900737,6505.546274
1132,Pd-02,6.5877144,45.63699969,3765,5.530296678,12.11801108,24802.74472
1133,Pu-01,3.16556042,73.03800197,3419,8.575262408,11.74082283,10823.05108
1133,Pu-02,14.69070089,49.97600197,1929.000047,14.67660574,29.36730663,28338.36271
1133,Pu-03,6.861616408,0,4095,0,6.861616408,28098.31919
1133,Pu-04,7.064517602,5.803999726,5975,0.43528874,7.499806341,42210.49267
1133,Pu-05,11.976646,0.012,5034,0.00143737,11.97808337,60290.43598
1133,Co-01,24.06465788,24.40000034,876,7.766900308,31.83155819,21080.64031
1133,Co-02,5.360264411,1.9,664,0.103817557,5.464081968,3559.215569
1133,Ga-01,5.788763827,40.05999757,1250,3.86883309,9.657596917,7235.954784
1133,Ga-02,9.803464161,32.58000028,1250,4.737420148,14.54088431,12254.3302
1133,Ga-03,7.630082876,41.5900025,1250,5.432891278,13.06297415,9537.603595
1133,Ga-04,3.807251605,9.989997171,1250,0.422557844,4.229809449,4759.064506
1133,Cr-01,3.727111953,43.34178761,1476,2.851125862,6.578237816,5501.217243
1133,Cr-02,4.135143844,50.23800253,1250,4.174699117,8.309842961,5168.929804
1133,Pd-01,1.727553319,0,3765,0,1.727553319,6504.238245
1133,Pd-02,6.586389851,45.63799969,3765,5.529407605,12.11579746,24797.75779
1134,Pu-01,3.164501308,73.03900197,3419,8.572828683,11.73732999,10819.42997
1134,Pu-02,14.68578577,49.97800197,1929.000047,14.67286912,29.35865489,28328.88145
1134,Pu-03,6.859320694,0,4095,0,6.859320694,28088.91824
1134,Pu-04,7.062154003,5.811999726,5975,0.435779898,7.497933901,42196.37017
1134,Pu-05,11.97263894,0.015,5034,0.001796165,11.9744351,60270.26441
1134,Co-01,24.05981936,24.45000034,876,7.786400982,31.84622034,21076.40176
1134,Co-02,5.359186657,1.95,664,0.106582499,5.465769155,3558.49994
1134,Ga-01,5.785652908,40.07999757,1250,3.869975719,9.655628627,7232.066135
1134,Ga-02,9.798794458,32.59000028,1250,4.737319618,14.53611408,12248.49307
1134,Ga-03,7.627096365,41.5950025,1250,5.431882647,13.05897901,9533.870456
1134,Ga-04,3.805205563,9.994997171,1250,0.422565609,4.227771172,4756.506954
1134,Cr-01,3.722199087,43.34278761,1476,2.847483624,6.569682712,5493.965853
1134,Cr-02,4.129693133,50.23900253,1250,4.169363042,8.299056176,5162.116417
1134,Pd-01,1.727205971,0,3765,0,1.727205971,6502.93048
1134,Pd-02,6.585065568,45.63899969,3765,5.528518674,12.11358424,24792.77186
1135,Pu-01,3.16344255,73.04000197,3419,8.570395659,11.73383821,10815.81008
1135,Pu-02,14.6808723,49.98000197,1929.000047,14.66913346,29.35000576,28319.40336
1135,Pu-03,6.857025749,0,4095,0,6.857025749,28079.52044
1135,Pu-04,7.059791195,5.819999726,5975,0.436270787,7.496061982,42182.25239
1135,Pu-05,11.96863321,0.018,5034,0.002154742,11.97078795,60250.09959
1135,Co-01,24.0549818,24.50000034,876,7.805921393,31.8609032,21072.16406
1135,Co-02,5.35810912,2,664,0.109349166,5.467458285,3557.784455
1135,Ga-01,5.782543661,40.09999757,1250,3.871118153,9.653661814,7228.179577
1135,Ga-02,9.79412698,32.60000028,1250,4.737218748,14.53134573,12242.65873
1135,Ga-03,7.624111023,41.6000025,1250,5.430874165,13.05498519,9530.138779
1135,Ga-04,3.803160622,9.999997171,1250,0.42257327,4.225733891,4753.950777
1135,Cr-01,3.717292697,43.34378761,1476,2.843846038,6.561138735,5486.724021
1135,Cr-02,4.124249608,50.24000253,1250,4.164033788,8.288283396,5155.31201
1135,Pd-01,1.726858693,0,3765,0,1.726858693,6501.622978
1135,Pd-02,6.583741551,45.63999969,3765,5.527629886,12.11137144,24787.78694
1136,Pu-01,3.162384147,73.04100197,3419,8.567963336,11.73034748,10812.1914
1136,Pu-02,14.67596047,49.98200197,1929.000047,14.66539874,29.34135921,28309.92845
1136,Pu-03,6.854731571,0,4095,0,6.854731571,28070.12578
1136,Pu-04,7.057429177,5.827999726,5975,0.436761407,7.494190584,42168.13933
1136,Pu-05,11.96462883,0.021,5034,0.0025131,11.96714193,60229.94151
1136,Co-01,24.05014522,24.55000034,876,7.82546158,31.8756068,21067.92722
1136,Co-02,5.357031799,2.05,664,0.112117562,5.469149361,3557.069115
1136,Ga-01,5.779436085,40.11999757,1250,3.872260392,9.651696477,7224.295107
1136,Ga-02,9.789461725,32.61000028,1250,4.737117538,14.52657926,12236.82716
1136,Ga-03,7.621126849,41.6050025,1250,5.429865832,13.05099268,9526.408562
1136,Ga-04,3.801116779,10.00499717,1250,0.422580826,4.223697604,4751.395973
1136,Cr-01,3.712392775,43.34478761,1476,2.840213098,6.552605873,5479.491735
1136,Cr-02,4.118813258,50.24100253,1250,4.158711346,8.277524604,5148.516572
1136,Pd-01,1.726511484,0,3765,0,1.726511484,6500.315738
